Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Courses Available,Geocoded Address,NPI,Last Report Date,Provider Status,Provider Note
OUR LADY OF LOURDES MEMORIAL HOSP,169 Riverside Drive,,Binghamton,Broome,NY,13905,00002-7589-01,Bebtelovimab,242,POINT (-75.93624 42.09177),,04/25/2022 12:00:00 AM,ACTIVE,
MONTEFIORE NYACK HOSPITAL,160 N MIDLAND AVE,,Nyack,Rockland,NY,10960,00310-7442-02,Evusheld,56,POINT (-73.92611 41.09608),,02/10/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Rite Aid 01302,657 BROADWAY,,Newburgh,Orange,NY,12550-5131,00069-1085-30,Paxlovid,10,POINT (-74.039215 41.50162),1932210168.0,04/30/2022 12:00:00 AM,ACTIVE,
Rite Aid 10691,1225 WESTERN AVENUE,,Albany,Albany,NY,12203-3335,00069-1085-30,Paxlovid,11,POINT (-73.82315 42.67724),1629178074.0,04/30/2022 12:00:00 AM,ACTIVE,
Niagara Falls Memorial Medical Cent,621 - 10TH ST,,Niagara Falls,Niagara,NY,14302,00310-7442-02,Evusheld,42,POINT (-79.04975 43.09395),,04/30/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #2156,750 Middle Country Rd,,Middle Island,Suffolk,NY,11953,00069-1085-30,Paxlovid,17,POINT (-72.947145 40.88023),1962429100.0,04/29/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #2859,2150 CHILI AVE,,Rochester,Monroe,NY,14624,00006-5055-06,Lagevrio (molnupiravir),48,POINT (-77.68889 43.13309),1881611952.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #05054,100 EAST LAKE BLVD,CVS Pharmacy,Mahopac,Putnam,NY,10541,00069-1085-30,Paxlovid,81,POINT (-73.72937 41.37368),1407959240.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 01910,2047 SHERIDAN DRIVE,,Buffalo,Erie,NY,14223-1432,00006-5055-06,Lagevrio (molnupiravir),34,POINT (-78.85777 42.98041),1740399062.0,04/30/2022 12:00:00 AM,ACTIVE,
CVS Store #00218,2970 HEMPSTEAD TPKE,CVS Pharmacy,Levittown,Nassau,NY,11756,00069-1085-30,Paxlovid,41,POINT (-73.525965 40.724125),1407954050.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #00949,2291 MERRICK RD.,CVS Pharmacy,Merrick,Nassau,NY,11566,00006-5055-06,Lagevrio (molnupiravir),22,POINT (-73.5409 40.66083),1841394608.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 03500,3636 RANSOMVILLE ROAD,,Ransomville,Niagara,NY,14131-9767,00069-1085-30,Paxlovid,8,POINT (-78.910065 43.23785),1427167907.0,04/30/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #1993,6265 Brockport Spencerport Rd,,Brockport,Monroe,NY,14420,00006-5055-06,Lagevrio (molnupiravir),46,POINT (-77.9291 43.19698),1205853371.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #01231,807 WHITE PLAINS RD.,CVS Pharmacy,Scarsdale,Westchester,NY,10583,00006-5055-06,Lagevrio (molnupiravir),21,POINT (-73.80293 40.97569),1407950264.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #01115,"20 EAST MONTAUK HWY,",CVS Pharmacy,Lindenhurst,Suffolk,NY,11757,00069-1085-30,Paxlovid,14,POINT (-73.36389 40.67898),1033213798.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 10887,209 MOUNT ZOAR STREET,,Elmira,Chemung,NY,14904-1231,00069-1085-30,Paxlovid,6,POINT (-76.803925 42.079015),1861591109.0,04/30/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #2581,5399 W Genesee St,,Camillus,Onondaga,NY,13031,00069-1085-30,Paxlovid,1,POINT (-76.2689 43.04104),1962429035.0,04/22/2022 12:00:00 AM,ACTIVE,
Omnicare of New Hartford #48311,8411 Seneca Turnpike Suite 104,,New Hartford,Oneida,NY,13413,00069-1085-30,Paxlovid,10,POINT (-75.32747 43.08391),1548372642.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #06275,777 SOUTH OYSTER BAY RD,CVS Pharmacy,Bethpage,Nassau,NY,11714,00069-1085-30,Paxlovid,36,POINT (-73.4998 40.764195),1578793592.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #16611,3850 HEMPSTEAD TPKE,CVS Pharmacy,Levittown,Nassau,NY,11756,00006-5055-06,Lagevrio (molnupiravir),23,POINT (-73.4943 40.7247),1225050859.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #10407,298 MULBERRY ST.,CVS Pharmacy,New York,New York,NY,10012,00006-5055-06,Lagevrio (molnupiravir),22,POINT (-73.99468 40.72519),1245650670.0,04/29/2022 12:00:00 AM,ACTIVE,
Community Medical and Dental Care,40 Robert Pitt Drive,,Monsey,Rockland,NY,10952,00002-7589-01,Bebtelovimab,0,POINT (-74.06409 41.1112),,04/06/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
CVS Store #00418,2503 SOUTH RD.,CVS Pharmacy,Poughkeepsie,Dutchess,NY,12601,00006-5055-06,Lagevrio (molnupiravir),27,POINT (-73.93137 41.65876),1962500678.0,04/29/2022 12:00:00 AM,ACTIVE,
Walgreens Store #18030,1161 NYS ROUTE 9N,,Ticonderoga,Essex,NY,12883,00069-1085-30,Paxlovid,1,POINT (-73.43871 43.85924),1528582822.0,04/29/2022 12:00:00 AM,ACTIVE,
Walgreens Store #05439,1770 DEER PARK AVE,,Deer Park,Suffolk,NY,11729,00006-5055-06,Lagevrio (molnupiravir),47,POINT (-73.327804 40.756475),1083629133.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 04185,3539 BROADWAY,,New York,New York,NY,10031-5627,00069-1085-30,Paxlovid,16,POINT (-73.95078 40.82617),1740399286.0,04/30/2022 12:00:00 AM,ACTIVE,
CVS Store #05454,1296 NORTH AVE.,CVS Pharmacy,New Rochelle,Westchester,NY,10804,00006-5055-06,Lagevrio (molnupiravir),22,POINT (-73.79632 40.9458),1053415810.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #05075,117 E. MAIN ST.,CVS Pharmacy,Westfield,Chautauqua,NY,14787,00006-5055-06,Lagevrio (molnupiravir),24,POINT (-79.57445 42.32508),1588767321.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #03138,206-09 LINDEN BOULEVARD,CVS Pharmacy,Cambria Heights,Queens,NY,11411,00006-5055-06,Lagevrio (molnupiravir),24,POINT (-73.74571 40.69639),1801990668.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 00442,138 ELM STREET,,Penn Yan,Yates,NY,14527-1412,00006-5055-06,Lagevrio (molnupiravir),39,POINT (-77.05559 42.66028),1801905393.0,04/30/2022 12:00:00 AM,ACTIVE,
CVS Store #10612,65 5TH AVE.,CVS Pharmacy,New York,New York,NY,10003,00069-1085-30,Paxlovid,20,POINT (-73.99361 40.73571),1679973200.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #00996,1544 CRESCENT ROAD,CVS Pharmacy,Clifton Park,Saratoga,NY,12065,00006-5055-06,Lagevrio (molnupiravir),21,POINT (-73.77448 42.81823),1124122882.0,04/29/2022 12:00:00 AM,ACTIVE,
NORTHERN WESTCHESTER HOSPITAL,400 East Main STREET,,Mount Kisco,Westchester,NY,10549,00002-7589-01,Bebtelovimab,48,POINT (-73.72572 41.19678),,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #00491,72-09 NORTHERN BOULEVARD,CVS Pharmacy,Jackson Heights,Queens,NY,11372,00006-5055-06,Lagevrio (molnupiravir),24,POINT (-73.89426 40.75497),1477651016.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 01194,1941 SENECA STREET,,Buffalo,Erie,NY,14210-2310,00069-1085-30,Paxlovid,37,POINT (-78.81343 42.85786),1073622387.0,04/30/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #2093,710 HORATIO ST,,Utica,Oneida,NY,13502,00006-5055-06,Lagevrio (molnupiravir),21,POINT (-75.22595 43.12369),1164449229.0,04/29/2022 12:00:00 AM,ACTIVE,
SISTERS OF CHARITY HOSPITAL OF BUFF,2157 Main Street,,Buffalo,Erie,NY,14214,00002-7589-01,Bebtelovimab,10,POINT (-78.84939 42.92943),,02/22/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Walgreens Store #09154,1850 CENTRAL AVE,,Colonie,Albany,NY,12205,00069-1085-30,Paxlovid,7,POINT (-73.84997 42.7317),1033124110.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #05049,2 WEST RD.,CVS Pharmacy,Pleasant Valley,Dutchess,NY,12569,00069-1085-30,Paxlovid,21,POINT (-73.827 41.744405),1427117571.0,04/29/2022 12:00:00 AM,ACTIVE,
SUNY UNIVERSITY HOSPITAL OF BKLYN,445 LENOX ROAD BOX 36,PHARMACY,Brooklyn,Kings,NY,11203-0000,00006-5055-06,Lagevrio (molnupiravir),99,POINT (-73.94519 40.65509),,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #02836,1401 5TH AVE #09,CVS Pharmacy,North Bay Shore,Suffolk,NY,11706,00006-5055-06,Lagevrio (molnupiravir),23,POINT (-73.26311 40.74244),1427152289.0,04/29/2022 12:00:00 AM,ACTIVE,
Upper Madison Drugs,1590 MADISON AVE,,New York,New York,NY,10029,00069-1085-30,Paxlovid,20,POINT (-73.94939 40.79402),1457369548.0,04/29/2022 12:00:00 AM,ACTIVE,
Walgreens Store #09414,5173 W TAFT RD,,North Syracuse,Onondaga,NY,13212,00069-1085-30,Paxlovid,20,POINT (-76.15906 43.12236),1679841449.0,04/29/2022 12:00:00 AM,ACTIVE,
Walgreens Store #18076,4061 ROUTE 104,,Williamson,Wayne,NY,14589,00006-5055-06,Lagevrio (molnupiravir),143,POINT (-77.187895 43.233415),1275057853.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #02725,111 DEPOT ROAD,CVS Pharmacy,Huntington Station,Suffolk,NY,11746,00006-5055-06,Lagevrio (molnupiravir),23,POINT (-73.40853 40.848215),1225132079.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 10730,113 DOWNER STREET,,Baldwinsville,Onondaga,NY,13027-2800,00006-5055-06,Lagevrio (molnupiravir),24,POINT (-76.343415 43.151315),1235238577.0,04/30/2022 12:00:00 AM,ACTIVE,
Rite Aid 04257,3001-27 MERMAID AVENUE,,Brooklyn,Kings,NY,11224-1805,00069-1085-30,Paxlovid,33,POINT (-73.997 40.57536),1376652818.0,04/30/2022 12:00:00 AM,ACTIVE,
Walgreens Store #19496,4764 SALINA ST,,Pulaski,Oswego,NY,13142,00006-5055-06,Lagevrio (molnupiravir),44,POINT (-76.125895 43.56231),1275058935.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #00482,983 CENTRAL PARK AVE.,CVS Pharmacy,Scarsdale,Westchester,NY,10583,00006-5055-06,Lagevrio (molnupiravir),20,POINT (-73.82295 40.99078),1811091671.0,04/29/2022 12:00:00 AM,ACTIVE,
Fine Care Pharmacy,380 Knickerbocker Ave,,Brooklyn,Kings,NY,11237,00310-7442-02,Evusheld,48,POINT (-73.92121 40.700225),1497002935.0,04/06/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Rite Aid 02010,4046 BROADWAY,,New York,New York,NY,10032-1517,00006-5055-06,Lagevrio (molnupiravir),24,POINT (-73.93901 40.8429),1104935634.0,04/30/2022 12:00:00 AM,ACTIVE,
Walgreens Store #06823,1968 GRAND AVE,,North Baldwin,Nassau,NY,11510,00006-5055-06,Lagevrio (molnupiravir),46,POINT (-73.6083 40.66245),1043225113.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #10298,241 WEST 57TH ST.,CVS Pharmacy,New York,New York,NY,10019,00006-5055-06,Lagevrio (molnupiravir),21,POINT (-73.98221 40.766885),1427484724.0,04/29/2022 12:00:00 AM,ACTIVE,
Walgreens Store #09414,5173 W TAFT RD,,North Syracuse,Onondaga,NY,13212,00006-5055-06,Lagevrio (molnupiravir),74,POINT (-76.15906 43.12236),1679841449.0,04/29/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #4403,24 Quaker Rdg,,Queensbury,Warren,NY,12804,00006-5055-06,Lagevrio (molnupiravir),47,POINT (-73.61273 43.31891),1205124567.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #17117,128 BAILEY FARM RD,CVS Pharmacy,Monroe,Orange,NY,10950,00006-5055-06,Lagevrio (molnupiravir),24,POINT (-74.15206 41.316155),1629090287.0,04/29/2022 12:00:00 AM,ACTIVE,
Trillium Hlth at Monroe Square THMS,259 Monroe Ave Ste 100,,Rochester,Monroe,NY,14607,00006-5055-06,Lagevrio (molnupiravir),20,POINT (-77.599456 43.149425),,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 01538,731 CENTER STREET,,Lewiston,Niagara,NY,14092-1705,00069-1085-30,Paxlovid,39,POINT (-79.038 43.17181),1063521375.0,04/30/2022 12:00:00 AM,ACTIVE,
Rite Aid 04782,783 MANHATTAN AVENUE,,Brooklyn,Kings,NY,11222-2710,00006-5055-06,Lagevrio (molnupiravir),20,POINT (-73.952881 40.727443),1174632657.0,04/30/2022 12:00:00 AM,ACTIVE,
Rite Aid 10628,2784 SUNRISE HIGHWAY,,Bellmore,Nassau,NY,11710-3639,00006-5055-06,Lagevrio (molnupiravir),23,POINT (-73.524 40.66869),1578662730.0,04/30/2022 12:00:00 AM,ACTIVE,
HealthDirect Inst. Pharmacy  #96,250 Wallace Way,,Rochester,Monroe,NY,14624,00069-1085-30,Paxlovid,0,POINT (-77.744313 43.153587),,02/23/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
ST REGIS MOHAWK HEALTH CENTER,404 State Route 37,,Hogansburg,Franklin,NY,13655,00006-5055-06,Lagevrio (molnupiravir),8,POINT (-74.68547 44.97783),,04/28/2022 12:00:00 AM,ACTIVE,
CVS Store #00631,75 N. MIDDLETOWN RD.,CVS Pharmacy,Pearl River,Rockland,NY,10965,00006-5055-06,Lagevrio (molnupiravir),45,POINT (-74.01333 41.06054),1184728842.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 10815,2325 GRAND ISLAND BLVD.,,Grand Island,Erie,NY,14072-1819,00006-5055-06,Lagevrio (molnupiravir),22,POINT (-78.96491 43.02514),1841399029.0,04/30/2022 12:00:00 AM,ACTIVE,
CONDO PHARMACY,28 Montcalm Ave,,Plattsburgh,Clinton,NY,12901,00310-7442-02,Evusheld,24,POINT (-73.460235 44.69998),1811985161.0,04/30/2022 12:00:00 AM,ACTIVE,
Tops Markets LLC and Tops PT LLC,2351 MAPLE RD,TOPS PHCY 224,Amherst,Erie,NY,14221,00069-1085-30,Paxlovid,20,POINT (-78.69918 42.98837),1386825628.0,04/29/2022 12:00:00 AM,ACTIVE,
WHITE PLAINS HOSPITAL,41 EAST POST RD,White Plains Hospital-Pharmacy Dept,White Plains,Westchester,NY,10601,00310-7442-02,Evusheld,14,POINT (-73.76986 41.02519),,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 04836,245-14 FRANCIS LEWIS BLVD,,Rosedale,Queens,NY,11422-2231,00069-1085-30,Paxlovid,13,POINT (-73.73528 40.66504),1326157801.0,04/30/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #5732,2 Gannett Dr,,Johnson City,Broome,NY,13790,00069-1085-30,Paxlovid,12,POINT (-75.94697 42.11545),1881912954.0,04/29/2022 12:00:00 AM,ACTIVE,
Walgreens Store #17876,6036 MYRTLE AVE,,Ridgewood,Queens,NY,11385,00069-1085-30,Paxlovid,2,POINT (-73.89707 40.70048),1083131759.0,04/29/2022 12:00:00 AM,ACTIVE,
NYU LANGONE -TISCH HOSPITAL,550 FIRST AVENUE,3RD FLOOR C/O PHARMACY,New York,New York,NY,10016,00002-7589-01,Bebtelovimab,132,POINT (-73.9745 40.74225),,04/20/2022 12:00:00 AM,ACTIVE,
CVS Store #17797,602 W 181st Street,CVS Pharmacy,New York,New York,NY,10033,00069-1085-30,Paxlovid,19,POINT (-73.93447 40.84953),1588239693.0,04/29/2022 12:00:00 AM,ACTIVE,
UNITED MEM MED CTR,127 North Street,,Batavia,Genesee,NY,14020,00310-7442-02,Evusheld,94,POINT (-78.176775 43.005735),,04/29/2022 12:00:00 AM,ACTIVE,
Stony Brook Eastern Long Island Hos,201 Manor Place,,Greenport,Suffolk,NY,11944,00310-7442-02,Evusheld,42,POINT (-72.36111 41.11034),,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #01092,2034 NORTH JERUSALEM ROAD,CVS Pharmacy,North Bellmore,Nassau,NY,11710,00069-1085-30,Paxlovid,20,POINT (-73.55114 40.70122),1205930963.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 03983,338 WEST WASHINGTON STREET,,Bath,Steuben,NY,14810-1024,00069-1085-30,Paxlovid,16,POINT (-77.33168 42.33828),1255440731.0,04/30/2022 12:00:00 AM,ACTIVE,
CVS Store #00562,345 MAIN STREET,CVS Pharmacy,Johnson City,Broome,NY,13790,00069-1085-30,Paxlovid,20,POINT (-75.96121 42.116237),1033213889.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 01805,33-01 30TH AVENUE,,Astoria,Queens,NY,11103-4601,00069-1085-30,Paxlovid,26,POINT (-73.91945 40.766205),1922119080.0,04/30/2022 12:00:00 AM,ACTIVE,
CVS Store #17811,345 Rockaway Turnpike,CVS Pharmacy,Lawrence,Nassau,NY,11559,00006-5055-06,Lagevrio (molnupiravir),24,POINT (-73.73835 40.62669),1386231512.0,04/29/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #2992,3217 Silverback Ln,,Painted Post,Steuben,NY,14870,00006-5055-06,Lagevrio (molnupiravir),94,POINT (-77.10646 42.155375),1417974585.0,04/29/2022 12:00:00 AM,ACTIVE,
CATTARAUGUS INDIAN RESERVATION,36 Thomas Indian School Drive,,Irving,Chautauqua,NY,14081,00069-1085-30,Paxlovid,,POINT (-78.99532 42.53829),,04/27/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Rite Aid 00568,50 SOUTH MAIN STREET,,Jamestown,Chautauqua,NY,14701-6633,00069-1085-30,Paxlovid,8,POINT (-79.238635 42.09239),1346339074.0,04/30/2022 12:00:00 AM,ACTIVE,
Rite Aid 03858,901 EAST GUN HILL ROAD,,Bronx,Bronx,NY,10469-3707,00069-1085-30,Paxlovid,13,POINT (-73.85978 40.87556),1912017807.0,04/30/2022 12:00:00 AM,ACTIVE,
Rite Aid 00499,424 ELMWOOD AVE.,,Buffalo,Erie,NY,14222-2210,00006-5055-06,Lagevrio (molnupiravir),22,POINT (-78.87779 42.90875),1447369939.0,04/30/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #3334,3222 State Route 11,,Malone,Franklin,NY,12953,00006-5055-06,Lagevrio (molnupiravir),47,POINT (-74.3295 44.84565),1780778845.0,04/29/2022 12:00:00 AM,ACTIVE,
Strong Memorial Hospital,155 Bellwood Drive,,Rochester,Monroe,NY,14606,00002-7589-01,Bebtelovimab,143,POINT (-77.685267 43.18534),,04/28/2022 12:00:00 AM,ACTIVE,
THE GOLUB CORPORATION,501 COLUMBIA TPKE,Market 32 Pharmacy 111,Rensselaer,Rensselaer,NY,12144,00069-1085-30,Paxlovid,10,POINT (-73.7191 42.60704),,04/30/2022 12:00:00 AM,ACTIVE,
BON SECOURS COMMUNITY HOSP,160 E MAIN ST,,Port Jervis,Orange,NY,12771,00310-7442-02,Evusheld,46,POINT (-74.68209 41.36774),,04/28/2022 12:00:00 AM,ACTIVE,
CVS Store #05357,"413 RTE 376, SUITE 1",CVS Pharmacy,Hopewell Junction,Dutchess,NY,12533,00006-5055-06,Lagevrio (molnupiravir),35,POINT (-73.80866 41.57861),1225131063.0,04/29/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #1949,10401 Bennett Rd,,Fredonia,Chautauqua,NY,14063,00069-1085-30,Paxlovid,7,POINT (-79.313065 42.453875),1396762464.0,04/29/2022 12:00:00 AM,ACTIVE,
Kinney Drugs #27-Illion,40 1st St,,Ilion,Herkimer,NY,13357,00006-5055-06,Lagevrio (molnupiravir),72,POINT (-75.03653 43.01458),1699882878.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 10657,397 SUNRISE HWY W,,Patchogue,Suffolk,NY,11772,00006-5055-06,Lagevrio (molnupiravir),23,POINT (-73.0327 40.77752),1316047764.0,04/30/2022 12:00:00 AM,ACTIVE,
CVS Store #00232,277 E. MAIN ST.,CVS Pharmacy,Avon,Livingston,NY,14414,00006-5055-06,Lagevrio (molnupiravir),28,POINT (-77.733265 42.9096),1609970466.0,04/29/2022 12:00:00 AM,ACTIVE,
Cayuga Medical Center of Ithaca,101 Dates Drive,,Ithaca,Tompkins,NY,14850,00002-7589-01,Bebtelovimab,100,POINT (-76.537628 42.468905),,04/30/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #1994,25 Consumer Sq,,Plattsburgh,Clinton,NY,12901,00006-5055-06,Lagevrio (molnupiravir),44,POINT (-73.48644 44.692505),1972520104.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #01935,10-3 FT SALONGA RD,COUNTRY VILLAGE S/C,Northport,Suffolk,NY,11768,00006-5055-06,Lagevrio (molnupiravir),23,POINT (-73.279208 40.907025),1225136864.0,04/29/2022 12:00:00 AM,ACTIVE,
Walgreens Store #19595,887 STATE ROUTE 11,,Champlain,Clinton,NY,12919,00069-1085-30,Paxlovid,19,POINT (-73.44592 44.9777),1801311691.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #02400,1223 2ND AVENUE,CVS Pharmacy,New York,New York,NY,10065,00069-1085-30,Paxlovid,39,POINT (-73.96232 40.76357),1396849055.0,04/29/2022 12:00:00 AM,ACTIVE,
Elizabethtown Community Hospital,75 PARK ST,,Elizabethtown,Essex,NY,12932,00310-7442-02,Evusheld,48,POINT (-73.59599 44.215905),,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #05847,6831 BAY PARKWAY,CVS Pharmacy,Brooklyn,Kings,NY,11204,00069-1085-30,Paxlovid,18,POINT (-73.98391 40.61102),1336410935.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #02096,1740 BROADWAY,CVS Pharmacy,Hewlett,Nassau,NY,11557,00069-1085-30,Paxlovid,19,POINT (-73.68892 40.64793),1235233099.0,04/29/2022 12:00:00 AM,ACTIVE,
Stop and Shop Store # 2585,134-40 SPRINGFIELD BLVD,,Springfield Gardens,Queens,NY,11413,00006-5055-06,Lagevrio (molnupiravir),48,POINT (-73.75535 40.67947),1336518174.0,04/30/2022 12:00:00 AM,ACTIVE,
Rite Aid 10819,343 MEADOW DRIVE,,North Tonawanda,Niagara,NY,14120-2815,00006-5055-06,Lagevrio (molnupiravir),22,POINT (-78.87352 43.05144),1013017466.0,04/30/2022 12:00:00 AM,ACTIVE,
Rite Aid 10825,1625 BROADWAY STREET,,Buffalo,Erie,NY,14212-2042,00006-5055-06,Lagevrio (molnupiravir),24,POINT (-78.814765 42.89634),1265531420.0,04/30/2022 12:00:00 AM,ACTIVE,
CVS Store #01791,156 HENRY STREET,CVS Pharmacy,Brooklyn,Kings,NY,11201,00006-5055-06,Lagevrio (molnupiravir),47,POINT (-73.994015 40.696065),1578667333.0,04/29/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #2916,2465 Hempstead Tpke,,East Meadow,Nassau,NY,11554,00069-1085-30,Paxlovid,15,POINT (-73.54359 40.72695),1053338129.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #02360,743 AMSTERDAM AVENUE,CVS Pharmacy,New York,New York,NY,10025,00069-1085-30,Paxlovid,29,POINT (-73.96999 40.79439),1912001736.0,04/29/2022 12:00:00 AM,ACTIVE,
Walgreens Store #19766,9519 FOSTER WHEELER RD,,Dansville,Livingston,NY,14437,00069-1085-30,Paxlovid,15,POINT (-77.71476 42.56701),1174048516.0,04/29/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #1997,800 LOUDON ROAD,,Latham,Albany,NY,12110,00069-1085-30,Paxlovid,14,POINT (-73.76405 42.74658),1245257476.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #00489,1121 BOSTON POST ROAD,CVS Pharmacy,Rye,Westchester,NY,10580,00006-5055-06,Lagevrio (molnupiravir),22,POINT (-73.6828 40.983965),1093819757.0,04/29/2022 12:00:00 AM,ACTIVE,
Walgreens Store #19333,10 MAIN ST,,Sidney,Delaware,NY,13838,00006-5055-06,Lagevrio (molnupiravir),47,POINT (-75.390125 42.312235),1881118719.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #03379,653 RTE. 9,CVS Pharmacy,Wilton,Saratoga,NY,12831,00069-1085-30,Paxlovid,31,POINT (-73.769475 43.12381),1760632236.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 10845,6720 PITTSFORD-PALMYRA ROAD,,Fairport,Monroe,NY,14450-3344,00069-1085-30,Paxlovid,8,POINT (-77.43952 43.06951),1174622435.0,04/30/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #2107,5735 S Transit Rd,,Lockport,Niagara,NY,14094,00069-1085-30,Paxlovid,8,POINT (-78.693 43.14718),1881611945.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 01148,1717 PINE AVENUE,,Niagara Falls,Niagara,NY,14301-2231,00069-1085-30,Paxlovid,16,POINT (-79.0405 43.094645),1619086923.0,04/30/2022 12:00:00 AM,ACTIVE,
QUINLANS PHARMACY INC,336 WEST MAIN ST,STE B,Montour Falls,Schuyler,NY,14865,00069-1085-30,Paxlovid,20,POINT (-76.84913 42.345945),1144586066.0,04/28/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #2104,1201 Route 300,,Newburgh,Orange,NY,12550,00069-1085-30,Paxlovid,11,POINT (-74.07456 41.498025),1508883745.0,04/29/2022 12:00:00 AM,ACTIVE,
Chenango Memorial Hospital,179 N. Broad St,,Norwich,Chenango,NY,13815,00002-7589-01,Bebtelovimab,18,POINT (-75.525925 42.54121),,04/29/2022 12:00:00 AM,ACTIVE,
Walgreens Store #19856,1645 COLUMBIA TPKE,,Castleton,Rensselaer,NY,12033,00069-1085-30,Paxlovid,5,POINT (-73.682885 42.56646),1376068502.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 00597,40 VASSAR ROAD,,Poughkeepsie,Dutchess,NY,12603-5241,00069-1085-30,Paxlovid,8,POINT (-73.87588 41.652965),1902915499.0,04/30/2022 12:00:00 AM,ACTIVE,
SUPER HEALTH PHARMACY,6390 Amboy Road,,Staten Island,Richmond,NY,10309,00069-1085-30,Paxlovid,24,POINT (-74.21603 40.52218),1760836431.0,04/27/2022 12:00:00 AM,ACTIVE,
CVS Store #02551,3125 BAINBRIDGE AVENUE,CVS Pharmacy,Bronx,Bronx,NY,10467,00006-5055-06,Lagevrio (molnupiravir),24,POINT (-73.87962 40.874415),1275637035.0,04/29/2022 12:00:00 AM,ACTIVE,
